type,category,question,options,answer,difficulty,explanation
va,sentence_completion,The company's decision to downsize led to a significant reduction in employee morale.,"[""A. However, the company was able to reduce costs."", ""B. Moreover, the company faced increased competition."", ""C. Nevertheless, employee productivity remained high."", ""D. Consequently, the company decided to outsource work.""]",A,medium,The sentence discusses a cause-and-effect relationship between the company's decision and the reduction in employee morale.
va,sentence_completion,The teacher encouraged her students to think creatively and express themselves through art.,"[""A. However, they found it difficult to follow her instructions."", ""B. Moreover, they enjoyed the freedom to explore different mediums."", ""C. Nevertheless, they struggled to meet the deadline."", ""D. Consequently, they produced some amazing work.""]",B,medium,The sentence describes the teacher's approach and its impact on the students.
va,sentence_completion,"The city's public transportation system is in disrepair, resulting in frequent delays and cancellations.","[""A. However, the city is working to improve the system."", ""B. Moreover, the city is investing in new infrastructure."", ""C. Nevertheless, commuters continue to face difficulties."", ""D. Consequently, the city is considering privatizing the system.""]",C,medium,The sentence describes the current state of the public transportation system and its impact on commuters.
va,sentence_completion,The company's decision to expand into new markets has led to increased competition and a decline in sales.,"[""A. However, the company is able to maintain its market share."", ""B. Moreover, the company is investing in research and development."", ""C. Nevertheless, the company is struggling to compete."", ""D. Consequently, the company is considering a rebranding effort.""]",C,medium,The sentence discusses a cause-and-effect relationship between the company's decision and its current struggles.
va,sentence_completion,The new policy aims to reduce waste and increase efficiency in the company's operations.,"[""A. However, some employees are resistant to the changes."", ""B. Moreover, the policy has been successful in reducing costs."", ""C. Nevertheless, the company is facing increased competition."", ""D. Consequently, the company is considering further reforms.""]",A,medium,The sentence describes the policy and its impact on employees.
va,sentence_completion,The artist's use of symbolism in her work adds a layer of depth and complexity to her paintings.,"[""A. However, some critics find her work to be overly abstract."", ""B. Moreover, her paintings often deal with social issues."", ""C. Nevertheless, her style is widely admired."", ""D. Consequently, she has become a celebrated artist.""]",B,medium,The sentence describes the artist's use of symbolism and its impact on her work.
va,sentence_completion,The city's efforts to reduce pollution have led to a significant decrease in air quality.,"[""A. However, the city is working to find new solutions."", ""B. Moreover, the city is investing in green technologies."", ""C. Nevertheless, the city's residents continue to face health problems."", ""D. Consequently, the city is considering new regulations.""]",C,medium,The sentence discusses a cause-and-effect relationship between the city's efforts and the current state of air quality.
va,sentence_completion,The company's decision to outsource work has led to a significant reduction in employee morale and productivity.,"[""A. However, the company is able to reduce costs."", ""B. Moreover, the company is investing in new technologies."", ""C. Nevertheless, the company is struggling to compete."", ""D. Consequently, the company is considering a rebranding effort.""]",C,medium,The sentence discusses a cause-and-effect relationship between the company's decision and its current challenges.
va,sentence_completion,"The new policy has been met with a mix of reactions, with some people ___ it as a positive step forward, while others ___ it as a threat to their rights.","[""A. viewing, viewing"", ""B. interpreting, perceiving"", ""C. regarding, viewing"", ""D. viewing, interpreting""]",B,medium,"'Some people' indicates a contrast, and 'a mix of reactions' indicates a double-blank sentence."
va,sentence_completion,"The city's traffic congestion has become a major issue, which has led to a significant increase in air pollution, ___ the need for more public transportation.","[""A. despite the fact that"", ""B. as a result of which"", ""C. in addition to the fact that"", ""D. consequently, emphasizing""]",B,medium,'Consequently' indicates a logical connection between the city's traffic congestion and the need for more public transportation.
va,sentence_completion,"The company's profits have been declining due to a combination of factors, including a decrease in sales and an increase in production costs, ___ the likelihood of layoffs.","[""A. which makes it"", ""B. as a result of which"", ""C. in addition to which"", ""D. consequently, resulting""]",B,medium,'As a result of which' indicates a logical connection between the factors and the likelihood of layoffs.
va,sentence_completion,"The tourists got lost in the dense forest because they failed to carry a map, ___ they had to spend the night under the stars.","[""A. as a result of which"", ""B. consequently, which"", ""C. in addition to which"", ""D. despite which""]",A,medium,'As a result of which' indicates a logical connection between the lack of a map and the tourists getting lost.
va,sentence_completion,"The new employee was nervous on his first day, ___ he was given a warm welcome by his colleagues, which helped him to feel more at ease.","[""A. however, which"", ""B. consequently, which"", ""C. in addition to which"", ""D. as a result of which""]",A,medium,"'However' indicates a contrast, and 'which helped him to feel more at ease' indicates a logical connection between the warm welcome and the employee's nervousness."
va,sentence_completion,"The students were initially excited about the field trip, ___ they became frustrated with the long lines and crowded buses.","[""A. however, as"", ""B. consequently, but"", ""C. in addition to, however"", ""D. despite, however""]",A,medium,"'However' indicates a contrast, and 'as' indicates a logical connection between the initial excitement and the frustration."
va,sentence_completion,"The company's decision to downsize has been met with resistance from employees, ___ many of whom are concerned about their job security.","[""A. as a result of which"", ""B. consequently, which"", ""C. however, which"", ""D. in addition to which""]",C,medium,"'However' indicates a contrast, and 'which' indicates a logical connection between the decision and the employees' concerns."
va,sentence_completion,"The tourists got lost in the dense forest because they failed to carry a map, ___ they had to spend the night under the stars.","[""A. as a result of which"", ""B. consequently, which"", ""C. in addition to which"", ""D. despite which""]",A,medium,'As a result of which' indicates a logical connection between the lack of a map and the tourists getting lost.
va,sentence_completion,"The new policy has been met with a mix of reactions, ___ some people see it as a positive step forward, ___ others view it as a threat to their rights.","[""A. however, however"", ""B. as a result of which, consequently"", ""C. in addition to which, however"", ""D. despite which, as a result of which""]",A,medium,"'However' indicates a contrast, and 'some people see it as a positive step forward' indicates a logical connection between the reactions and the people's views."
va,sentence_completion,"The company's profits have been declining due to a combination of factors, ___ a decrease in sales and an increase in production costs, ___ the likelihood of layoffs.","[""A. as a result of which, as a result of which"", ""B. consequently, as a result of which"", ""C. however, as a result of which"", ""D. in addition to which, consequently""]",B,medium,'As a result of which' indicates a logical connection between the factors and the likelihood of layoffs.
va,sentence_completion,"The tourists got lost in the dense forest because they failed to carry a map, ___ they had to spend the night under the stars, ___ they were unable to find their way back.","[""A. as a result of which, however, as a result of which"", ""B. consequently, as a result of which, consequently"", ""C. in addition to which, however, as a result of which"", ""D. despite which, as a result of which, despite which""]",A,medium,'As a result of which' indicates a logical connection between the lack of a map and the tourists getting lost.
