type,category,question,options,answer,difficulty,explanation
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The family went to the park to have a picnic.
2. They packed a basket with sandwiches, fruits, and desserts.
3. The sun was shining brightly in the sky.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-2-3"", ""D. 2-3-1""]",C,easy,"Sentence 2 sets the starting point (packing the basket), followed by the action in sentence 1 (going to the park), and concluding with the weather condition in sentence 3 (shining sun)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She went to the store.
2. First, she made a list of things she needed.
3. Next, she bought all the items on her list.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-1-2"", ""D. 2-3-1""]",A,easy,"Sentence 2 sets the initial action of making a list, then sentence 1 follows with the action of going to the store, and finally sentence 3 concludes with the action of buying the items."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. Finally, they watched a movie.
2. They ate dinner together.
3. Next, they went to a restaurant.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-3-2"", ""D. 3-1-2""]",B,easy,"Sentence 3 sets the initial action of going to a restaurant, then sentence 2 follows with the action of eating dinner, and finally sentence 1 concludes with the action of watching a movie."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. Before she left for college, she packed all her clothes.
2. She said goodbye to her family.
3. Then, she boarded the train.","[""A. 3-2-1"", ""B. 1-3-2"", ""C. 2-1-3"", ""D. 3-1-2""]",C,easy,"Sentence 1 sets the action of packing clothes, then sentence 2 follows with the action of saying goodbye, and finally sentence 3 concludes with the action of boarding the train."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She studied for the exam.
2. First, she went to the library.
3. Finally, she took the exam.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-1-2"", ""D. 2-3-1""]",A,easy,"Sentence 2 sets the initial action of going to the library, then sentence 1 follows with the action of studying, and finally sentence 3 concludes with the action of taking the exam."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They went to the park.
2. Next, they played some games.
3. First, they had a picnic.","[""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-1-3"", ""A. 2-3-1""]",B,easy,"Sentence 3 sets the initial action of having a picnic, then sentence 2 follows with the action of playing games, and finally sentence 1 concludes with the action of going to the park."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. He went to bed early.
2. After his dinner, he watched TV.
3. Next, he had dinner.","[""A. 3-2-1"", ""B. 2-1-3"", ""C. 1-3-2"", ""D. 2-3-1""]",B,easy,"Sentence 3 sets the initial action of having dinner, then sentence 2 follows with the action of watching TV, and finally sentence 1 concludes with the action of going to bed."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They went to the beach.
2. Before they went to the beach, they had lunch.
3. Finally, they played in the waves.","[""C. 2-1-3"", ""A. 1-3-2"", ""B. 3-1-2"", ""D. 2-3-1""]",C,easy,"Sentence 2 sets the action of having lunch before going to the beach, then sentence 1 follows with the action of going to the beach, and finally sentence 3 concludes with the action of playing in the waves."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She packed her bags.
2. Next, she said goodbye to her family.
3. First, she checked her flight itinerary.","[""B. 1-2-3"", ""C. 3-1-2"", ""A. 2-1-3"", ""D. 3-2-1""]",C,easy,"Sentence 3 sets the initial action of checking her flight itinerary, then sentence 1 follows with the action of packing her bags, and finally sentence 2 concludes with the action of saying goodbye."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They went to the amusement park.
2. Next, they rode some roller coasters.
3. First, they ate some cotton candy.","[""A. 2-1-3"", ""B. 1-3-2"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"Sentence 3 sets the initial action of eating cotton candy, then sentence 2 follows with the action of riding roller coasters, and finally sentence 1 concludes with the action of going to the amusement park."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They went to the museum.
2. Next, they saw a movie.
3. First, they had lunch.","[""B. 1-3-2"", ""C. 3-1-2"", ""A. 2-1-3"", ""D. 3-2-1""]",C,easy,"Sentence 3 sets the initial action of having lunch, then sentence 1 follows with the action of going to the museum, and finally sentence 2 concludes with the action of seeing a movie."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She read a book.
2. Before she read, she made some tea.
3. Finally, she went to bed.","[""A. 2-1-3"", ""B. 1-3-2"", ""C. 3-1-2"", ""D. 2-3-1""]",A,easy,"Sentence 2 sets the action of making tea before reading a book, then sentence 1 follows with the action of reading, and finally sentence 3 concludes with the action of going to bed."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. Next, she started her project.
2. After receiving the email, she was excited.
3. She had been waiting for this opportunity for years.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-2-3"", ""D. 3-1-2""]",A,easy,"Sentence 2 sets the scene (receiving the email), sentence 3 provides background information (waiting for the opportunity), and sentence 1 follows with the action (starting the project)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. Then, they went to the park for a picnic.
2. They were feeling hungry after the movie.
3. After the movie, they decided to eat.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-3-2"", ""D. 2-3-1""]",D,easy,"Sentence 2 sets the scene (feeling hungry), sentence 3 follows with the decision (eating), and sentence 1 concludes with the action (picnic)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The teacher explained the concept to the students.
2. First, the teacher wrote the equation on the board.
3. The students were confused about the problem.","[""A. 2-3-1"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-1-3""]",B,easy,"Sentence 2 sets the scene (writing the equation), sentence 3 provides background information (students being confused), and sentence 1 follows with the teacher's explanation."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. After the meeting, they decided to go for lunch.
2. They had a productive meeting, and they were feeling hungry.
3. John and Emma had a meeting with their team.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-3-2"", ""D. 2-3-1""]",D,easy,"Sentence 3 sets the scene (the meeting), sentence 2 provides background information (productive meeting), and sentence 1 follows with the action (going for lunch)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The tourists visited the famous museum in Paris.
2. Next, they went to the Eiffel Tower.
3. They had been planning this trip for months.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-2-3"", ""D. 3-1-2""]",A,easy,"Sentence 3 sets the scene (planning the trip), sentence 2 follows with the first action (Eiffel Tower), and sentence 1 concludes with the final action (visiting the museum)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The kids played soccer in the backyard.
2. After lunch, they went outside to play.
3. They had eaten a big lunch, and they were feeling energetic.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-3-2"", ""D. 2-3-1""]",D,easy,"Sentence 3 sets the scene (being energetic), sentence 2 follows with the decision (going outside), and sentence 1 concludes with the action (playing soccer)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They had a delicious dinner at the restaurant.
2. Then, they went to the movies.
3. First, they went to the restaurant for dinner.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-3-2"", ""D. 3-1-2""]",B,easy,"Sentence 3 sets the scene (going to the restaurant), sentence 2 follows with the next action (going to the movies), and sentence 1 concludes with the final action (having dinner)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The tourists visited the famous market in Rome.
2. Next, they went to the Colosseum.
3. They had been planning this trip for years.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-2-3"", ""D. 3-1-2""]",A,easy,"Sentence 3 sets the scene (planning the trip), sentence 2 follows with the first action (Colosseum), and sentence 1 concludes with the final action (visiting the market)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The kids played video games all day.
2. After dinner, they went to their rooms.
3. They had eaten a big dinner, and they were feeling tired.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-3-2"", ""D. 2-3-1""]",D,easy,"Sentence 3 sets the scene (being tired), sentence 2 follows with the decision (going to their rooms), and sentence 1 concludes with the action (playing video games)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The teacher explained the concept to the students.
2. The students were confused about the problem.
3. First, the teacher wrote the equation on the board.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-3-2"", ""D. 3-1-2""]",B,easy,"Sentence 3 sets the scene (writing the equation), sentence 2 provides background information (students being confused), and sentence 1 follows with the teacher's explanation."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The tourists visited the famous museum in Paris.
2. They had been planning this trip for months.
3. Next, they went to the Eiffel Tower.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-2-3"", ""D. 3-1-2""]",B,easy,"Sentence 2 sets the scene (planning the trip), sentence 3 follows with the first action (Eiffel Tower), and sentence 1 concludes with the final action (visiting the museum)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The teacher gave the students their assignment.
2. The students started working on the project.
3. The students had a lecture before their assignment.","[""A. 1-3-2"", ""B. 2-1-3"", ""C. 3-2-1"", ""D. 1-2-3""]",D,easy,"Sentence 3 sets the scene (lecture), sentence 1 follows with the action (assignment), and sentence 2 concludes with the result (project)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The fire alarm went off.
2. People started evacuating the building.
3. The fire broke out in the kitchen.","[""A. 3-1-2"", ""B. 2-1-3"", ""C. 1-3-2"", ""D. 1-2-3""]",C,easy,"Sentence 3 sets the cause (fire), sentence 1 follows with the effect (alarm), and sentence 2 concludes with the response (evacuation)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She packed her bags and checked out of the hotel.
2. She had a great time at the beach.
3. She went to the beach with her friends.","[""A. 2-3-1"", ""B. 3-2-1"", ""C. 2-1-3"", ""D. 1-3-2""]",B,easy,"Sentence 3 sets the scene (trip), sentence 2 follows with the experience (fun), and sentence 1 concludes with the end of the trip (checkout)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They decided to have a picnic.
2. The weather was perfect for a picnic.
3. They packed a basket with sandwiches and fruit.","[""A. 2-1-3"", ""B. 1-3-2"", ""C. 3-1-2"", ""D. 2-3-1""]",D,easy,"Sentence 2 sets the condition (weather), sentence 1 follows with the decision (picnic), and sentence 3 concludes with the preparation (packing)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The new employee was assigned to work with a team.
2. The team worked together to complete the project.
3. The company was looking for a new employee to join the team.","[""A. 3-2-1"", ""B. 2-1-3"", ""C. 1-3-2"", ""D. 1-2-3""]",D,easy,"Sentence 3 sets the context (company needs), sentence 1 follows with the action (new employee), and sentence 2 concludes with the result (teamwork)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The kids played outside until it was dark.
2. They had a lot of fun playing tag.
3. The kids went outside to play.","[""A. 2-3-1"", ""B. 3-2-1"", ""C. 2-1-3"", ""D. 1-3-2""]",B,easy,"Sentence 3 sets the scene (playtime), sentence 2 follows with the experience (fun), and sentence 1 concludes with the end of playtime (dark)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She studied for the exam.
2. She felt confident about the exam.
3. The exam was scheduled for next week.","[""A. 3-1-2"", ""B. 1-3-2"", ""C. 2-3-1"", ""D. 1-2-3""]",D,easy,"Sentence 3 sets the context (exam date), sentence 1 follows with the action (studying), and sentence 2 concludes with the result (confidence)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The company offered a promotion to the employee.
2. The employee worked hard and met the company's expectations.
3. The employee was satisfied with their job.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-3-2"", ""D. 2-3-1""]",A,easy,"Sentence 2 sets the condition (hard work), sentence 1 follows with the result (promotion), and sentence 3 concludes with the consequence (satisfaction)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The tourists got lost in the forest.
2. They asked for directions from a local.
3. They were on a hike in the mountains.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-3-2"", ""D. 1-2-3""]",D,easy,"Sentence 3 sets the scene (hike), sentence 2 follows with the action (asking for directions), and sentence 1 concludes with the consequence (getting lost)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The team won the championship.
2. They played their best game of the season.
3. The team was on a roll and won several games in a row.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-3-2"", ""D. 1-2-3""]",B,easy,"Sentence 3 sets the condition (winning streak), sentence 2 follows with the consequence (best game), and sentence 1 concludes with the result (championship)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The artist created a beautiful painting.
2. She spent hours perfecting every detail.
3. She decided to paint a masterpiece.","[""A. 2-1-3"", ""B. 3-2-1"", ""C. 1-3-2"", ""D. 2-3-1""]",D,easy,"Sentence 3 sets the decision (painting a masterpiece), sentence 2 follows with the action (perfecting details), and sentence 1 concludes with the result (beautiful painting)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She then met her friends at the park.
2. After finishing her homework, she went out.
3. First, she finished her homework.
4. They played some games together.","[""A. 2-3-1-4"", ""B. 1-2-4-3"", ""C. 3-2-1-4"", ""D. 4-2-3-1""]",A,easy,"The sequence starts with finishing homework (3), then going out (2), meeting friends (1), and playing games (4)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. After the storm passed, the sun came out.
2. The storm was getting stronger by the minute.
3. The people waited patiently for the storm to pass.","[""A. 3-2-1"", ""B. 2-3-1"", ""C. 1-3-2"", ""D. 2-1-3""]",A,easy,"The sequence starts with waiting for the storm to pass (3), then the storm getting stronger (2), and finally the sun coming out (1)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The tourists then visited the famous museum.
2. First, they took a bus to the city center.
3. After visiting the museum, they went shopping.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with taking a bus (2), then visiting the museum (1), and finally going shopping (3)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She then went to the store to buy some groceries.
2. First, she made a list of the things she needed.
3. After buying the groceries, she went home.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with making a list (2), then going to the store (1), and finally going home (3)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They played some music and danced.
2. The party started at 8 PM and went on till midnight.
3. First, they decorated the hall.","[""A. 3-1-2"", ""B. 2-3-1"", ""C. 1-2-3"", ""D. 3-2-1""]",C,easy,"The sequence starts with decorating the hall (3), then playing music and dancing (1), and finally the party timing (2)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She then went to bed feeling tired.
2. After eating dinner, she went for a walk.
3. First, she ate dinner.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with eating dinner (3), then going for a walk (2), and finally going to bed (1)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. He then went to the library to study.
2. After finishing his breakfast, he got ready for the day.
3. First, he had breakfast.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with having breakfast (3), then going to the library (1), and finally getting ready (2)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She went to the beach with her family.
2. First, they packed some snacks and drinks.
3. They spent the whole day playing in the water.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with packing snacks and drinks (2), then going to the beach (1), and finally playing in the water (3)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. After finishing her homework, she watched TV.
2. First, she did her homework.
3. Then, she went to bed feeling tired.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with doing homework (2), then watching TV (1), and finally going to bed (3)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She then went to the store to buy some clothes.
2. After trying on some clothes, she went home.
3. First, she went to the mall.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with going to the mall (3), then trying on clothes (2), and finally going to the store (1)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. After the meeting, they went to lunch.
2. First, they discussed the project.
3. They then reviewed the project proposal.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with discussing the project (2), then going to lunch (1), and finally reviewing the project proposal (3)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. First, she made some coffee.
2. Then, she sat down to read a book.
3. After finishing her book, she went to bed.","[""A. 2-1-3"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-3-1""]",B,easy,"The sequence starts with making coffee (1), then reading a book (2), and finally going to bed (3)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. By the time she arrived at the party, it was already late.
2. She had been looking forward to it all week.
3. The guest list was impressive, but the music was too loud.","[""A. 2-3-1"", ""B. 1-3-2"", ""C. 3-2-1"", ""D. 2-1-3""]",D,medium,"The logical order is: She had been looking forward to it all week (shows enthusiasm), The guest list was impressive, but the music was too loud (sets scene), By the time she arrived at the party, it was already late (concludes with a twist)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The company announced a huge profit this quarter.
2. Their innovative strategy had finally started paying off.
3. This was a result of the new management team's efforts.","[""A. 2-1-3"", ""B. 3-1-2"", ""C. 2-3-1"", ""D. 1-2-3""]",D,medium,"The logical order is: This was a result of the new management team's efforts (explains the reason), Their innovative strategy had finally started paying off (describes the strategy), The company announced a huge profit this quarter (concludes with the outcome)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. She was not happy with the service she received at the restaurant.
2. The manager offered her a complimentary dessert as an apology.
3. She had ordered a cake for her birthday, but it was delayed.","[""A. 2-3-1"", ""B. 1-2-3"", ""C. 3-2-1"", ""D. 2-1-3""]",B,medium,"The logical order is: She had ordered a cake for her birthday, but it was delayed (sets scene), The manager offered her a complimentary dessert as an apology (describes the manager's action), She was not happy with the service she received at the restaurant (concludes with her disappointment)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They were a hardworking team and always delivered their projects on time.
2. The team was led by a young and ambitious project manager.
3. Their dedication and teamwork were the keys to their success.","[""A. 2-3-1"", ""B. 3-1-2"", ""C. 2-1-3"", ""D. 1-2-3""]",D,medium,"The logical order is: They were a hardworking team and always delivered their projects on time (sets scene), The team was led by a young and ambitious project manager (describes the team), Their dedication and teamwork were the keys to their success (concludes with the outcome)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The tourists were exhausted after a long day of sightseeing.
2. They had been walking for hours, and the crowd was becoming unbearable.
3. As they entered the city, they were mesmerized by its beauty.","[""A. 2-3-1"", ""B. 3-1-2"", ""C. 2-1-3"", ""D. 1-2-3""]",D,medium,"The logical order is: As they entered the city, they were mesmerized by its beauty (sets scene), They had been walking for hours, and the crowd was becoming unbearable (describes the challenge), The tourists were exhausted after a long day of sightseeing (concludes with their state)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The new policy was met with resistance from the employees.
2. The company's profits had been declining for several months.
3. In an effort to boost productivity, the company implemented a new policy.","[""A. 2-3-1"", ""B. 3-1-2"", ""C. 2-1-3"", ""D. 1-2-3""]",C,medium,"The logical order is: The company's profits had been declining for several months (sets scene), In an effort to boost productivity, the company implemented a new policy (describes the action), The new policy was met with resistance from the employees (concludes with the outcome)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The students were asked to submit their assignments by the end of the week.
2. They had been working on the project for several weeks.
3. The teacher provided them with detailed instructions and guidelines.","[""A. 3-2-1"", ""B. 2-1-3"", ""C. 3-1-2"", ""D. 1-3-2""]",C,medium,"The logical order is: The teacher provided them with detailed instructions and guidelines (sets scene), They had been working on the project for several weeks (describes their progress), The students were asked to submit their assignments by the end of the week (concludes with the deadline)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The company's mission statement emphasized the importance of innovation and creativity.
2. Their products were known for their unique designs and features.
3. The company was founded by a group of entrepreneurs who shared a passion for innovation.","[""A. 2-3-1"", ""B. 3-1-2"", ""C. 2-1-3"", ""D. 1-2-3""]",B,medium,"The logical order is: The company was founded by a group of entrepreneurs who shared a passion for innovation (sets scene), Their products were known for their unique designs and features (describes their products), The company's mission statement emphasized the importance of innovation and creativity (concludes with their mission)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The concert was a huge success, with thousands of people in attendance.
2. The band performed an energetic and engaging set.
3. The crowd was electric, singing along to every song.","[""A. 2-3-1"", ""B. 3-1-2"", ""C. 2-1-3"", ""D. 1-2-3""]",D,medium,"The logical order is: The crowd was electric, singing along to every song (sets scene), The band performed an energetic and engaging set (describes the performance), The concert was a huge success, with thousands of people in attendance (concludes with the outcome)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The new employee was nervous about meeting her colleagues for the first time.
2. She had been preparing for this moment for weeks.
3. At the staff meeting, she was introduced to the team.
4. Her supervisor had given her some valuable tips to make a good impression.","[""A. 2-1-3-4"", ""B. 4-1-2-3"", ""C. 1-2-3-4"", ""D. 2-4-1-3""]",A,medium,"The correct order follows a logical flow: preparation (2), meeting for the first time (1), introduction at the staff meeting (3), and making a good impression with the supervisor's tips (4)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. They had been planning the trip for months.
2. The destination was a beautiful island in the Pacific.
3. The group had to book their flights and accommodations in advance.
4. The travelers were excited to explore the island's pristine beaches.","[""A. 2-3-1-4"", ""B. 1-2-4-3"", ""C. 3-1-2-4"", ""D. 4-3-1-2""]",C,medium,"The correct order follows a logical flow: planning the trip (1), destination (2), preparations (3), and final excitement (4)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The company was facing financial difficulties.
2. The employees were asked to make some sacrifices.
3. The board of directors decided to cut costs.
4. The employees felt a sense of uncertainty about their jobs.","[""A. 2-3-1-4"", ""B. 4-1-2-3"", ""C. 3-1-2-4"", ""D. 1-2-3-4""]",C,medium,"The correct order follows a logical flow: cutting costs (3), financial difficulties (1), making sacrifices (2), and uncertainty about jobs (4)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The chef carefully selected the freshest ingredients for the meal.
2. The aroma of the dish filled the entire kitchen.
3. The guests were impressed by the presentation of the food.
4. The chef began cooking the meal.
5. The guests eagerly waited for their turn to taste the dish.","[""A. 4-1-2-3-5"", ""B. 2-4-1-3-5"", ""C. 1-4-2-3-5"", ""D. 5-4-1-2-3""]",C,medium,"The correct order follows a logical flow: cooking the meal (4), selecting ingredients (1), preparing the dish (2), presentation (3), and finally serving it to the guests (5)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The company's mission is to provide excellent customer service.
2. The employees were trained to handle customer complaints.
3. The company's success depends on customer satisfaction.
4. The employees were expected to work together as a team.
5. The employees were encouraged to come up with innovative solutions to customer problems.","[""A. 3-2-1-4-5"", ""B. 5-4-1-2-3"", ""C. 2-3-1-4-5"", ""D. 4-5-1-2-3""]",C,medium,"The correct order follows a logical flow: customer satisfaction (3), employee training (2), company mission (1), teamwork (4), and innovative solutions (5)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The artist began working on a new painting.
2. The artist's inspiration came from a beautiful sunset.
3. The artist used vibrant colors to capture the mood of the scene.
4. The painting was titled 'End of the Day'.","[""A. 2-1-3-4"", ""B. 4-1-2-3"", ""C. 3-1-2-4"", ""D. 1-2-3-4""]",D,medium,"The correct order follows a logical flow: inspiration (2), starting to work (1), capturing the mood (3), and finally titling the painting (4)."
va,para_jumbles,"Arrange the following sentences in a logical order:
1. The researchers collected data from a variety of sources.
2. The study aimed to identify the causes of climate change.
3. The researchers analyzed the data to draw conclusions.
4. The researchers used statistical models to predict future trends.","[""A. 2-1-3-4"", ""B. 4-1-2-3"", ""C. 3-1-2-4"", ""D. 1-2-3-4""]",D,medium,"The correct order follows a logical flow: study aim (2), data collection (1), data analysis (3), and finally prediction (4)."
